date,region,device_type,product_category,traffic,conversion_rate,orders,avg_order_value,revenue,marketing_spend
2024-04-24,North,mobile,Home,934,0.0209,19,85.54,1625.26,1274.24
2024-04-24,North,mobile,Sports,921,0.0261,24,62.07,1489.74,1483.04
2024-04-24,North,tablet,Electronics,180,0.0402,7,134.12,938.85,1603.86
2024-04-24,North,tablet,Clothing,175,0.0425,7,78.07,546.5,768.06
2024-04-24,North,tablet,Home,180,0.0398,7,63.66,445.63,616.6
2024-04-24,North,tablet,Sports,183,0.036,6,76.14,456.81,637.05
2024-04-24,South,desktop,Electronics,494,0.0303,14,136.15,1906.05,1174.82
2024-04-24,South,desktop,Clothing,488,0.0322,15,103.91,1558.68,1222.95
2024-04-24,South,desktop,Home,463,0.0416,19,74.23,1410.42,1736.89
2024-04-24,South,desktop,Sports,488,0.0359,17,77.75,1321.77,660.88
2024-04-24,South,mobile,Electronics,769,0.0233,17,126.52,2150.87,644.06
2024-04-24,South,mobile,Clothing,765,0.0216,16,60.26,964.2,1221.32
2024-04-24,South,mobile,Home,714,0.0253,18,74.1,1333.72,1904.29
2024-04-24,South,mobile,Sports,756,0.022,16,70.16,1122.62,1851.07
2024-04-24,South,tablet,Electronics,153,0.0385,5,137.04,685.22,1017.76
2024-04-24,South,tablet,Clothing,149,0.0414,6,71.88,431.27,1768.43
2024-04-24,South,tablet,Home,148,0.0285,4,72.82,291.3,714.1
2024-04-24,South,tablet,Sports,147,0.0293,4,71.67,286.67,1533.22
2024-04-24,East,desktop,Electronics,461,0.032,14,140.35,1964.92,632.78
2024-04-24,East,desktop,Clothing,516,0.0407,21,74.55,1565.55,1729.86
2024-04-24,East,desktop,Home,526,0.042,22,81.87,1801.24,1038.44
2024-04-24,East,desktop,Sports,506,0.0358,18,65.37,1176.68,1030.02
2024-04-24,East,mobile,Electronics,757,0.0197,14,137.11,1919.57,1160.27
2024-04-24,East,mobile,Clothing,783,0.0243,19,45.65,867.26,1794.1
2024-04-24,East,mobile,Home,765,0.0237,18,76.68,1380.29,1630.47
2024-04-24,East,mobile,Sports,747,0.0289,21,73.46,1542.58,1820.17
2024-04-24,East,tablet,Electronics,159,0.0356,5,118.22,591.11,1477.77
2024-04-24,East,tablet,Clothing,142,0.0396,5,66.81,334.04,1782.64
2024-04-24,East,tablet,Home,154,0.0377,5,85.18,425.89,1984.12
2024-04-24,East,tablet,Sports,156,0.0422,6,64.47,386.84,1385.33
2024-04-24,West,desktop,Electronics,558,0.0432,24,98.69,2368.53,1486.29
2024-04-24,West,desktop,Clothing,569,0.045,25,54.68,1367.11,1317.42
2024-04-24,West,desktop,Home,498,0.0357,17,69.84,1187.21,1323.05
2024-04-24,West,desktop,Sports,535,0.0383,20,70.15,1402.97,1628.01
2024-04-24,West,mobile,Electronics,815,0.0192,15,167.71,2515.69,1440.05
2024-04-24,West,mobile,Clothing,801,0.0214,17,91.07,1548.26,594.78
2024-04-24,West,mobile,Home,754,0.0203,15,92.26,1383.97,1558.47
2024-04-24,West,mobile,Sports,815,0.0299,24,76.24,1829.69,946.82
2024-04-24,West,tablet,Electronics,168,0.028,4,129.32,517.27,470.9
2024-04-24,West,tablet,Clothing,166,0.0496,8,70.16,561.28,639.53
2024-04-24,West,tablet,Home,149,0.0416,6,62.8,376.8,588.22
2024-04-24,West,tablet,Sports,159,0.0224,3,71.87,215.61,1559.95
2024-04-25,North,desktop,Electronics,550,0.0305,16,161.99,2591.79,1117.74
2024-04-25,North,desktop,Clothing,588,0.0427,25,80.69,2017.26,1124.89
2024-04-25,North,desktop,Home,616,0.0361,22,79.65,1752.35,1455.35
2024-04-25,North,desktop,Sports,602,0.0348,20,64.36,1287.24,739.17
2024-04-25,North,mobile,Electronics,909,0.0214,19,135.54,2575.27,586.59
2024-04-25,North,mobile,Clothing,842,0.0248,20,74.05,1481.02,1452.98
2024-04-25,North,mobile,Home,918,0.0229,21,59.32,1245.81,1187.59
2024-04-25,North,mobile,Sports,882,0.0225,19,65.76,1249.38,1142.05
2024-04-25,North,tablet,Electronics,179,0.0337,6,131.61,789.65,1426.71
2024-04-25,North,tablet,Clothing,171,0.0306,5,71.26,356.31,1041.82
2024-04-25,North,tablet,Home,174,0.0328,5,75.55,377.76,1949.56
2024-04-25,North,tablet,Sports,176,0.032,5,83.5,417.49,1623.11
2024-04-25,South,desktop,Electronics,524,0.0384,20,122.78,2455.7,791.2
2024-04-25,South,desktop,Clothing,513,0.0383,19,80.77,1534.65,1956.66
2024-04-25,South,desktop,Home,494,0.0459,22,77.03,1694.61,1186.94
2024-04-25,South,desktop,Sports,504,0.0381,19,75.34,1431.5,1249.75
2024-04-25,South,mobile,Electronics,724,0.0266,19,125.39,2382.47,585.26
2024-04-25,South,mobile,Clothing,733,0.0264,19,68.55,1302.54,1078.0
2024-04-25,South,mobile,Home,793,0.0267,21,65.32,1371.73,1436.03
2024-04-25,South,mobile,Sports,781,0.0248,19,65.41,1242.71,1087.32
2024-04-25,South,tablet,Electronics,149,0.0413,6,106.52,639.15,1045.22
2024-04-25,South,tablet,Clothing,139,0.0298,4,91.61,366.44,1086.0
2024-04-25,South,tablet,Home,156,0.0395,6,69.06,414.35,1880.8
2024-04-25,South,tablet,Sports,148,0.032,4,68.47,273.87,1769.29
2024-04-25,East,desktop,Electronics,535,0.0393,21,120.74,2535.48,1264.99
2024-04-25,East,desktop,Clothing,497,0.041,20,77.1,1541.93,820.03
2024-04-25,East,desktop,Home,525,0.0353,18,99.91,1798.42,1291.9
2024-04-25,East,desktop,Sports,481,0.0315,15,60.31,904.71,1053.37
2024-04-25,East,mobile,Electronics,766,0.0212,16,124.46,1991.39,662.64
2024-04-25,East,mobile,Clothing,718,0.0287,20,87.45,1749.0,1212.78
2024-04-25,East,mobile,Home,712,0.0241,17,80.36,1366.04,827.07
2024-04-25,East,mobile,Sports,732,0.0282,20,90.1,1801.91,1588.25
2024-04-25,East,tablet,Electronics,154,0.0413,6,109.91,659.47,1243.7
2024-04-25,East,tablet,Clothing,140,0.0356,4,79.34,317.38,758.14
2024-04-25,East,tablet,Home,157,0.0326,5,99.38,496.92,1353.49
2024-04-25,East,tablet,Sports,151,0.0316,4,68.34,273.35,585.83
2024-04-25,West,desktop,Electronics,561,0.0335,18,120.01,2160.24,648.96
2024-04-25,West,desktop,Clothing,537,0.0371,19,93.09,1768.68,1682.42
2024-04-25,West,desktop,Home,567,0.0381,21,84.23,1768.73,731.49
2024-04-25,West,desktop,Sports,552,0.0285,15,73.02,1095.35,705.62
2024-04-25,West,mobile,Electronics,800,0.024,19,144.91,2753.24,1296.59
2024-04-25,West,mobile,Clothing,833,0.0254,21,76.88,1614.46,1325.63
2024-04-25,West,mobile,Home,810,0.0227,18,64.06,1153.08,1050.48
2024-04-25,West,mobile,Sports,796,0.0255,20,70.51,1410.29,647.68
2024-04-25,West,tablet,Electronics,162,0.0314,5,138.26,691.28,1495.13
2024-04-25,West,tablet,Clothing,166,0.0392,6,85.87,515.2,1576.92
2024-04-25,West,tablet,Home,173,0.0277,4,73.44,293.74,1576.82
2024-04-25,West,tablet,Sports,169,0.0414,7,64.02,448.13,1028.13
2024-04-26,North,desktop,Electronics,554,0.0309,17,156.13,2654.22,1261.47
2024-04-26,North,desktop,Clothing,621,0.0469,29,80.74,2341.39,723.56
2024-04-26,North,desktop,Home,590,0.0347,20,81.69,1633.73,619.27
2024-04-26,North,desktop,Sports,579,0.0348,20,58.88,1177.68,1374.84
2024-04-26,North,mobile,Electronics,846,0.0277,23,165.31,3802.17,1980.92
2024-04-26,North,mobile,Clothing,914,0.022,20,67.0,1340.09,1274.78
2024-04-26,North,mobile,Home,900,0.0218,19,93.92,1784.4,1533.51
2024-04-26,North,mobile,Sports,896,0.0238,21,70.6,1482.54,1181.33
2024-04-26,North,tablet,Electronics,188,0.0324,6,145.38,872.31,538.52
2024-04-26,North,tablet,Clothing,172,0.0339,5,82.12,410.6,669.51
2024-04-26,North,tablet,Home,182,0.0422,7,78.14,546.95,1963.71
2024-04-26,North,tablet,Sports,181,0.0361,6,64.7,388.18,1688.69
2024-04-26,South,desktop,Electronics,502,0.0286,14,150.47,2106.51,1023.7
2024-04-26,South,desktop,Clothing,529,0.0439,23,79.41,1826.5,930.74
2024-04-26,South,desktop,Home,509,0.0295,15,79.09,1186.28,915.86
2024-04-26,South,desktop,Sports,486,0.0313,15,64.72,970.84,554.09
2024-04-26,South,mobile,Electronics,739,0.0228,16,138.81,2220.91,898.69
2024-04-26,South,mobile,Clothing,720,0.0275,19,86.26,1638.97,1678.91
2024-04-26,South,mobile,Home,757,0.0249,18,79.23,1426.13,1652.42
2024-04-26,South,mobile,Sports,690,0.0197,13,48.39,629.13,1724.18
2024-04-26,South,tablet,Electronics,153,0.0313,4,117.92,471.67,685.51
2024-04-26,South,tablet,Clothing,145,0.0421,6,70.02,420.14,1204.28
2024-04-26,South,tablet,Home,146,0.0357,5,93.56,467.8,510.92
2024-04-26,South,tablet,Sports,161,0.036,5,90.42,452.12,1258.59
2024-04-26,East,desktop,Electronics,459,0.0367,16,139.24,2227.84,1293.68
2024-04-26,East,desktop,Clothing,490,0.0322,15,84.47,1267.04,582.52
2024-04-26,East,desktop,Home,511,0.0331,16,76.69,1227.09,1798.94
2024-04-26,East,desktop,Sports,487,0.0358,17,91.06,1548.01,959.96
2024-04-26,East,mobile,Electronics,741,0.0193,14,160.8,2251.19,1571.06
2024-04-26,East,mobile,Clothing,762,0.0275,20,87.15,1743.1,1128.09
2024-04-26,East,mobile,Home,739,0.0255,18,82.57,1486.18,869.45
2024-04-26,East,mobile,Sports,792,0.022,17,74.84,1272.21,1074.11
2024-04-26,East,tablet,Electronics,152,0.036,5,134.71,673.54,1574.81
2024-04-26,East,tablet,Clothing,150,0.0397,5,79.93,399.63,648.52
2024-04-26,East,tablet,Home,143,0.0277,3,75.98,227.93,1543.7
2024-04-26,East,tablet,Sports,150,0.0312,4,80.98,323.91,1737.33
2024-04-26,West,desktop,Electronics,539,0.0285,15,168.8,2532.07,544.97
2024-04-26,West,desktop,Clothing,564,0.0368,20,69.43,1388.58,743.49
2024-04-26,West,desktop,Home,500,0.032,15,88.16,1322.44,446.34
2024-04-26,West,desktop,Sports,550,0.0422,23,79.49,1828.2,900.8
2024-04-26,West,mobile,Electronics,783,0.0191,14,117.6,1646.39,1391.27
2024-04-26,West,mobile,Clothing,895,0.0256,22,63.66,1400.57,540.21
2024-04-26,West,mobile,Home,922,0.0238,21,73.51,1543.78,1649.25
2024-04-26,West,mobile,Sports,846,0.0277,23,74.4,1711.14,1148.11
2024-04-26,West,tablet,Electronics,155,0.0354,5,155.13,775.64,1317.15
2024-04-26,West,tablet,Clothing,162,0.0332,5,80.14,400.7,576.81
2024-04-26,West,tablet,Home,171,0.0303,5,79.61,398.03,727.45
2024-04-26,West,tablet,Sports,176,0.0321,5,83.53,417.65,1613.27
2024-04-27,North,desktop,Electronics,741,0.0319,23,144.05,3313.19,822.91
2024-04-27,North,desktop,Clothing,685,0.0428,29,56.94,1651.13,755.99
2024-04-27,North,desktop,Home,691,0.0388,26,77.85,2024.05,1189.2
2024-04-27,North,desktop,Sports,705,0.0295,20,86.87,1737.5,723.21
2024-04-27,North,mobile,Electronics,1057,0.0213,22,80.0,1760.09,1215.8
2024-04-27,North,mobile,Clothing,1047,0.0207,21,71.83,1508.51,620.27
2024-04-27,North,mobile,Home,1057,0.0213,22,61.76,1358.77,1389.38
2024-04-27,North,mobile,Sports,1057,0.022,23,79.6,1830.83,1455.12
2024-04-27,North,tablet,Electronics,192,0.0281,5,142.4,711.99,1087.54
2024-04-27,North,tablet,Clothing,216,0.0425,9,73.91,665.17,1256.16
2024-04-27,North,tablet,Home,213,0.0319,6,68.5,410.99,1637.89
2024-04-27,North,tablet,Sports,214,0.0303,6,58.58,351.48,1743.56
2024-04-27,South,desktop,Electronics,569,0.0298,16,164.02,2624.35,600.56
2024-04-27,South,desktop,Clothing,580,0.0459,26,64.33,1672.69,1195.46
2024-04-27,South,desktop,Home,594,0.0343,20,63.19,1263.77,1926.52
2024-04-27,South,desktop,Sports,599,0.0384,23,73.26,1685.0,685.55
2024-04-27,South,mobile,Electronics,833,0.0169,14,162.23,2271.22,619.81
2024-04-27,South,mobile,Clothing,876,0.0261,22,99.81,2195.75,1240.5
2024-04-27,South,mobile,Home,790,0.0168,13,60.06,780.76,1394.68
2024-04-27,South,mobile,Sports,874,0.0221,19,70.16,1333.06,1516.97
2024-04-27,South,tablet,Electronics,174,0.0383,6,143.03,858.19,1065.22
2024-04-27,South,tablet,Clothing,169,0.0372,6,59.25,355.49,791.49
2024-04-27,South,tablet,Home,185,0.0384,7,64.9,454.28,866.97
2024-04-27,South,tablet,Sports,188,0.0289,5,87.99,439.94,1710.87
2024-04-27,East,desktop,Electronics,612,0.036,22,147.14,3237.1,1803.83
2024-04-27,East,desktop,Clothing,588,0.0342,20,77.11,1542.18,1543.58
2024-04-27,East,desktop,Home,568,0.0359,20,77.5,1549.94,1537.97
2024-04-27,East,desktop,Sports,586,0.036,21,76.1,1598.17,1329.63
2024-04-27,East,mobile,Electronics,857,0.0303,26,125.17,3254.39,1059.59
2024-04-27,East,mobile,Clothing,878,0.0265,23,98.36,2262.17,950.17
2024-04-27,East,mobile,Home,878,0.0245,21,76.36,1603.61,1374.22
2024-04-27,East,mobile,Sports,859,0.0219,18,64.14,1154.61,1199.41
2024-04-27,East,tablet,Electronics,167,0.0405,6,124.08,744.46,773.75
2024-04-27,East,tablet,Clothing,169,0.05,8,85.75,686.01,1798.27
2024-04-27,East,tablet,Home,180,0.035,6,75.21,451.29,563.86
2024-04-27,East,tablet,Sports,162,0.038,6,69.27,415.59,1359.83
2024-04-27,West,desktop,Electronics,641,0.0378,24,107.65,2583.61,1331.26
2024-04-27,West,desktop,Clothing,622,0.0373,23,77.1,1773.38,1113.57
2024-04-27,West,desktop,Home,619,0.0392,24,88.52,2124.49,1556.83
2024-04-27,West,desktop,Sports,633,0.0299,18,86.87,1563.63,469.29
2024-04-27,West,mobile,Electronics,912,0.0247,22,132.05,2905.08,1442.64
2024-04-27,West,mobile,Clothing,941,0.0292,27,76.58,2067.76,1012.82
2024-04-27,West,mobile,Home,948,0.0171,16,61.95,991.13,868.27
2024-04-27,West,mobile,Sports,1009,0.0234,23,81.58,1876.29,1312.85
2024-04-27,West,tablet,Electronics,181,0.0331,5,121.81,609.06,627.49
2024-04-27,West,tablet,Clothing,177,0.0421,7,63.92,447.44,1515.0
2024-04-27,West,tablet,Home,193,0.0254,4,88.23,352.92,857.72
2024-04-27,West,tablet,Sports,185,0.032,5,78.98,394.89,1025.84
2024-04-28,North,desktop,Electronics,676,0.0276,18,133.07,2395.34,1490.62
2024-04-28,North,desktop,Clothing,674,0.0468,31,66.18,2051.73,1501.7
2024-04-28,North,desktop,Home,690,0.0299,20,73.97,1479.4,773.16
2024-04-28,North,desktop,Sports,665,0.0306,20,89.12,1782.48,640.28
2024-04-28,North,mobile,Electronics,1082,0.0179,19,129.54,2461.31,727.62
2024-04-28,North,mobile,Clothing,1028,0.0266,27,61.91,1671.57,1942.53
2024-04-28,North,mobile,Home,1053,0.026,27,80.53,2174.23,1385.77
2024-04-28,North,mobile,Sports,1095,0.0315,34,75.3,2560.06,1414.2
2024-04-28,North,tablet,Electronics,215,0.0385,8,152.74,1221.93,1570.54
2024-04-28,North,tablet,Clothing,183,0.0408,7,60.47,423.28,1706.5
2024-04-28,North,tablet,Home,214,0.0387,8,84.16,673.28,1648.71
2024-04-28,North,tablet,Sports,205,0.0371,7,89.53,626.74,1901.29
2024-04-28,South,desktop,Electronics,616,0.0405,24,181.58,4357.94,993.06
2024-04-28,South,desktop,Clothing,555,0.0302,16,79.61,1273.81,1883.9
2024-04-28,South,desktop,Home,579,0.0317,18,74.03,1332.56,1823.6
2024-04-28,South,desktop,Sports,561,0.042,23,92.9,2136.79,1288.57
2024-04-28,South,mobile,Electronics,822,0.0281,23,137.21,3155.85,1147.98
2024-04-28,South,mobile,Clothing,826,0.0224,18,93.29,1679.16,688.06
2024-04-28,South,mobile,Home,881,0.0168,14,75.9,1062.66,1897.54
2024-04-28,South,mobile,Sports,829,0.0229,19,77.05,1463.97,1466.89
2024-04-28,South,tablet,Electronics,168,0.0386,6,138.93,833.6,1178.85
2024-04-28,South,tablet,Clothing,175,0.0484,8,61.7,493.57,888.98
2024-04-28,South,tablet,Home,169,0.0331,5,83.99,419.97,1452.71
2024-04-28,South,tablet,Sports,165,0.0412,6,82.01,492.05,1193.18
2024-04-28,East,desktop,Electronics,562,0.0371,20,122.67,2453.31,1535.26
2024-04-28,East,desktop,Clothing,592,0.0319,18,58.89,1059.96,546.21
2024-04-28,East,desktop,Home,617,0.0403,24,84.22,2021.38,1765.57
2024-04-28,East,desktop,Sports,578,0.0403,23,66.49,1529.19,1015.12
2024-04-28,East,mobile,Electronics,921,0.0232,21,99.03,2079.65,1663.78
2024-04-28,East,mobile,Clothing,891,0.0239,21,67.02,1407.33,1225.63
2024-04-28,East,mobile,Home,865,0.0205,17,93.55,1590.39,1919.49
2024-04-28,East,mobile,Sports,834,0.0182,15,82.67,1240.04,1117.53
2024-04-28,East,tablet,Electronics,169,0.0231,3,126.44,379.33,767.48
2024-04-28,East,tablet,Clothing,171,0.0459,7,84.57,591.98,1911.77
2024-04-28,East,tablet,Home,159,0.0352,5,68.48,342.4,1434.12
2024-04-28,East,tablet,Sports,170,0.0341,5,79.13,395.65,1328.65
2024-04-28,West,desktop,Electronics,617,0.0327,20,119.17,2383.31,1202.54
2024-04-28,West,desktop,Clothing,635,0.039,24,83.97,2015.38,636.03
2024-04-28,West,desktop,Home,616,0.0362,22,65.55,1442.02,535.6
2024-04-28,West,desktop,Sports,685,0.0305,20,76.3,1525.96,1147.53
2024-04-28,West,mobile,Electronics,992,0.0241,23,140.79,3238.25,773.03
2024-04-28,West,mobile,Clothing,963,0.0204,19,69.42,1318.92,1610.29
2024-04-28,West,mobile,Home,937,0.0261,24,82.47,1979.26,1355.1
2024-04-28,West,mobile,Sports,922,0.0305,28,86.1,2410.72,423.53
2024-04-28,West,tablet,Electronics,184,0.0334,6,130.03,780.2,686.99
2024-04-28,West,tablet,Clothing,190,0.0319,6,63.24,379.47,1137.55
2024-04-28,West,tablet,Home,186,0.0341,6,51.35,308.13,1098.57
2024-04-28,West,tablet,Sports,197,0.0326,6,71.61,429.65,1611.13
2024-04-29,North,desktop,Electronics,625,0.0367,22,157.01,3454.13,1278.34
2024-04-29,North,desktop,Clothing,573,0.0345,19,70.12,1332.2,1221.59
2024-04-29,North,desktop,Home,606,0.0327,19,61.13,1161.55,685.97
2024-04-29,North,desktop,Sports,621,0.0316,19,88.46,1680.67,1983.14
2024-04-29,North,mobile,Electronics,856,0.025,21,137.05,2878.09,1470.58
2024-04-29,North,mobile,Clothing,833,0.027,22,70.7,1555.41,1840.86
2024-04-29,North,mobile,Home,835,0.027,22,85.45,1879.8,1690.23
2024-04-29,North,mobile,Sports,968,0.0228,22,70.87,1559.16,1507.42
2024-04-29,North,tablet,Electronics,172,0.0439,7,136.14,952.99,1024.48
2024-04-29,North,tablet,Clothing,186,0.034,6,90.08,540.46,1869.16
2024-04-29,North,tablet,Home,180,0.0306,5,71.38,356.92,1390.68
2024-04-29,North,tablet,Sports,181,0.0318,5,65.8,329.0,645.86
2024-04-29,South,desktop,Electronics,486,0.0355,17,140.19,2383.18,1674.31
2024-04-29,South,desktop,Clothing,488,0.0337,16,66.36,1061.82,1374.67
2024-04-29,South,desktop,Home,490,0.0399,19,87.88,1669.74,791.69
2024-04-29,South,desktop,Sports,538,0.0309,16,87.74,1403.85,1050.62
2024-04-29,South,mobile,Electronics,745,0.0212,15,132.62,1989.34,1531.4
2024-04-29,South,mobile,Clothing,777,0.0267,20,76.91,1538.15,1622.45
2024-04-29,South,mobile,Home,816,0.0239,19,75.0,1424.99,1522.37
2024-04-29,South,mobile,Sports,795,0.0245,19,82.32,1564.07,756.13
2024-04-29,South,tablet,Electronics,161,0.0345,5,149.61,748.06,1904.94
2024-04-29,South,tablet,Clothing,149,0.0333,4,70.36,281.45,512.61
2024-04-29,South,tablet,Home,145,0.046,6,80.66,483.99,1883.59
2024-04-29,South,tablet,Sports,150,0.036,5,71.21,356.04,1490.85
2024-04-29,East,desktop,Electronics,478,0.0319,15,129.93,1948.96,1377.18
2024-04-29,East,desktop,Clothing,503,0.0387,19,63.59,1208.29,1977.77
2024-04-29,East,desktop,Home,530,0.0459,24,92.86,2228.6,1528.04
2024-04-29,East,desktop,Sports,512,0.0348,17,67.28,1143.77,1879.37
2024-04-29,East,mobile,Electronics,748,0.0246,18,108.83,1959.02,631.79
2024-04-29,East,mobile,Clothing,742,0.0224,16,91.8,1468.86,1381.63
2024-04-29,East,mobile,Home,718,0.0215,15,77.06,1155.93,1736.52
2024-04-29,East,mobile,Sports,792,0.0282,22,91.7,2017.39,518.69
2024-04-29,East,tablet,Electronics,147,0.0386,5,136.68,683.4,1513.47
2024-04-29,East,tablet,Clothing,128,0.0408,5,92.17,460.87,690.73
2024-04-29,East,tablet,Home,152,0.0309,4,83.15,332.59,887.29
2024-04-29,East,tablet,Sports,146,0.0329,4,70.39,281.54,771.79
2024-04-29,West,desktop,Electronics,509,0.0272,13,144.22,1874.83,1498.17
2024-04-29,West,desktop,Clothing,574,0.0459,26,83.69,2176.05,1329.81
2024-04-29,West,desktop,Home,566,0.0394,22,70.3,1546.58,1561.21
2024-04-29,West,desktop,Sports,533,0.0333,17,84.91,1443.4,840.1
2024-04-29,West,mobile,Electronics,808,0.0268,21,99.21,2083.49,522.56
2024-04-29,West,mobile,Clothing,895,0.0213,19,81.62,1550.77,485.22
2024-04-29,West,mobile,Home,768,0.024,18,75.02,1350.33,974.42
2024-04-29,West,mobile,Sports,826,0.0173,14,77.3,1082.14,1607.75
2024-04-29,West,tablet,Electronics,167,0.0427,7,143.92,1007.43,618.38
2024-04-29,West,tablet,Clothing,166,0.0366,6,84.85,509.09,1680.91
2024-04-29,West,tablet,Home,168,0.0362,6,95.14,570.84,564.01
2024-04-29,West,tablet,Sports,171,0.0327,5,79.02,395.09,1104.87
2024-04-30,North,desktop,Electronics,637,0.0383,24,126.12,3026.89,753.92
2024-04-30,North,desktop,Clothing,573,0.0363,20,69.26,1385.26,1358.99
2024-04-30,North,desktop,Home,636,0.0288,18,76.73,1381.12,898.92
2024-04-30,North,desktop,Sports,565,0.027,15,81.72,1225.84,1768.99
2024-04-30,North,mobile,Electronics,860,0.0257,22,131.55,2894.2,1488.26
2024-04-30,North,mobile,Clothing,797,0.0233,18,64.83,1166.93,1226.79
2024-04-30,North,mobile,Home,945,0.0182,17,64.1,1089.71,513.45
2024-04-30,North,mobile,Sports,997,0.0209,20,71.06,1421.14,1235.81
2024-04-30,North,tablet,Electronics,195,0.0331,6,134.14,804.82,1656.35
2024-04-30,North,tablet,Clothing,183,0.0434,7,74.39,520.74,1114.34
2024-04-30,North,tablet,Home,180,0.0281,5,75.91,379.55,975.61
2024-04-30,North,tablet,Sports,167,0.0304,5,77.65,388.25,1445.88
2024-04-30,South,desktop,Electronics,533,0.0366,19,130.95,2488.04,1537.92
2024-04-30,South,desktop,Clothing,467,0.0428,19,93.12,1769.37,1427.82
2024-04-30,South,desktop,Home,504,0.0409,20,64.91,1298.23,1986.62
2024-04-30,South,desktop,Sports,493,0.0309,15,65.39,980.83,1902.3
2024-04-30,South,mobile,Electronics,748,0.0193,14,143.88,2014.37,605.82
2024-04-30,South,mobile,Clothing,736,0.033,24,87.49,2099.86,1322.99
2024-04-30,South,mobile,Home,723,0.0203,14,84.65,1185.09,1240.21
2024-04-30,South,mobile,Sports,733,0.0275,20,60.35,1207.04,1832.51
2024-04-30,South,tablet,Electronics,152,0.0343,5,185.54,927.69,1711.37
2024-04-30,South,tablet,Clothing,151,0.0405,6,68.8,412.79,1124.78
2024-04-30,South,tablet,Home,153,0.0353,5,62.45,312.23,915.85
2024-04-30,South,tablet,Sports,151,0.0352,5,66.6,333.0,1426.44
2024-04-30,East,desktop,Electronics,501,0.0355,17,117.57,1998.61,1062.86
2024-04-30,East,desktop,Clothing,478,0.0494,23,88.41,2033.5,712.7
2024-04-30,East,desktop,Home,506,0.0322,16,80.95,1295.17,734.65
2024-04-30,East,desktop,Sports,496,0.0329,16,80.61,1289.78,1219.47
2024-04-30,East,mobile,Electronics,765,0.0182,13,130.48,1696.18,1979.99
2024-04-30,East,mobile,Clothing,747,0.0258,19,59.87,1137.61,883.02
2024-04-30,East,mobile,Home,718,0.026,18,72.64,1307.59,561.06
2024-04-30,East,mobile,Sports,705,0.0246,17,70.73,1202.4,1704.07
2024-04-30,East,tablet,Electronics,146,0.0396,5,135.3,676.48,584.64
2024-04-30,East,tablet,Clothing,156,0.0317,4,70.67,282.67,1553.92
2024-04-30,East,tablet,Home,153,0.0399,6,88.91,533.49,1664.66
2024-04-30,East,tablet,Sports,144,0.0338,4,63.55,254.19,1552.54
2024-04-30,West,desktop,Electronics,564,0.0404,22,112.19,2468.27,888.26
2024-04-30,West,desktop,Clothing,601,0.0465,27,80.97,2186.16,1571.37
2024-04-30,West,desktop,Home,545,0.0258,14,67.74,948.31,1251.35
2024-04-30,West,desktop,Sports,596,0.0396,23,76.41,1757.48,549.4
2024-04-30,West,mobile,Electronics,825,0.0233,19,151.93,2886.62,454.13
2024-04-30,West,mobile,Clothing,770,0.0282,21,83.07,1744.51,1490.71
2024-04-30,West,mobile,Home,770,0.0249,19,82.88,1574.81,1444.05
2024-04-30,West,mobile,Sports,826,0.0296,24,84.72,2033.26,847.51
2024-04-30,West,tablet,Electronics,171,0.0407,6,134.88,809.31,532.13
2024-04-30,West,tablet,Clothing,165,0.0342,5,80.86,404.3,805.92
2024-04-30,West,tablet,Home,165,0.0316,5,82.07,410.33,585.09
2024-04-30,West,tablet,Sports,164,0.0384,6,92.45,554.7,1361.85
2024-05-01,North,desktop,Electronics,614,0.0395,24,138.35,3320.34,1333.16
2024-05-01,North,desktop,Clothing,608,0.0405,24,76.4,1833.58,1043.43
2024-05-01,North,desktop,Home,619,0.0301,18,68.63,1235.3,1731.4
2024-05-01,North,desktop,Sports,579,0.0359,20,74.72,1494.49,1053.95
2024-05-01,North,mobile,Electronics,883,0.0197,17,121.41,2064.01,1134.82
2024-05-01,North,mobile,Clothing,923,0.0201,18,62.82,1130.8,867.23
2024-05-01,North,mobile,Home,918,0.0235,21,99.83,2096.36,825.78
2024-05-01,North,mobile,Sports,871,0.0237,20,69.36,1387.17,1509.18
2024-05-01,North,tablet,Electronics,171,0.0437,7,133.7,935.92,569.01
2024-05-01,North,tablet,Clothing,167,0.0329,5,71.55,357.76,1239.79
2024-05-01,North,tablet,Home,165,0.02,3,66.18,198.55,794.29
2024-05-01,North,tablet,Sports,176,0.0309,5,81.39,406.95,1425.13
2024-05-01,South,desktop,Electronics,485,0.0233,11,157.27,1729.98,1509.5
2024-05-01,South,desktop,Clothing,495,0.0402,19,92.2,1751.82,1815.59
2024-05-01,South,desktop,Home,524,0.0356,18,67.72,1218.93,1032.89
2024-05-01,South,desktop,Sports,502,0.0418,21,86.42,1814.81,1518.9
2024-05-01,South,mobile,Electronics,702,0.0191,13,166.46,2164.04,1644.28
2024-05-01,South,mobile,Clothing,705,0.0257,18,104.3,1877.34,899.6
2024-05-01,South,mobile,Home,741,0.0267,19,77.25,1467.74,890.33
2024-05-01,South,mobile,Sports,790,0.0196,15,71.36,1070.38,659.54
2024-05-01,South,tablet,Electronics,148,0.0335,4,130.87,523.48,1553.78
2024-05-01,South,tablet,Clothing,147,0.0319,4,87.32,349.3,1358.84
2024-05-01,South,tablet,Home,146,0.0368,5,55.7,278.52,534.76
